2014-11-18 16:44:15,428 [Worker-7] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/com/atlassian/jira/jira-rest-java-client-api/2.0.0-m25/jira-rest-java-client-api-2.0.0-m25.pom
2014-11-18 16:44:15,430 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.atlassian.jira:jira-rest-java-client-api:jar:2.0.0-m25 is missing, no dependency information available
2014-11-18 16:44:17,100 [Worker-7] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/com/atlassian/jira/jira-rest-java-client-core/2.0.0-m25/jira-rest-java-client-core-2.0.0-m25.pom
2014-11-18 16:44:17,102 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.atlassian.jira:jira-rest-java-client-core:jar:2.0.0-m25 is missing, no dependency information available
2014-11-18 16:44:18,640 [Worker-7] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/junit/junit/4.8.1/junit-4.8.1.pom
2014-11-18 16:44:20,337 [Worker-7] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/junit/junit/4.8.1/junit-4.8.1.pom
2014-11-18 16:44:21,142 [Worker-7] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/com/atlassian/jira/jira-rest-java-client-api/2.0.0-m25/jira-rest-java-client-api-2.0.0-m25.jar
2014-11-18 16:44:22,740 [Worker-7] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/com/atlassian/jira/jira-rest-java-client-core/2.0.0-m25/jira-rest-java-client-core-2.0.0-m25.jar
2014-11-18 16:44:24,176 [Worker-7] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/junit/junit/4.8.1/junit-4.8.1.jar
2014-11-18 16:44:29,010 [Worker-7] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/junit/junit/4.8.1/junit-4.8.1.jar
2014-11-18 16:44:29,055 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2014-11-18 16:44:29,056 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/ppeng/Desktop/eclipse_ws/discussion/peter/src/main/resources
2014-11-18 16:44:29,057 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2014-11-18 16:44:29,057 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/ppeng/Desktop/eclipse_ws/discussion/peter/src/test/resources
2014-11-18 16:45:31,569 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.atlassian.jira:jira-rest-java-client-api:jar:2.0.0-m25 is missing, no dependency information available
2014-11-18 16:45:31,570 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.atlassian.jira:jira-rest-java-client-core:jar:2.0.0-m25 is missing, no dependency information available
2014-11-18 16:45:31,702 [Worker-13] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.invariantproperties.sandbox:jira:0.0.1-SNAPSHOT @ /Users/ppeng/Desktop/eclipse_ws/discussion/peter/pom.xml.
2014-11-18 16:45:31,703 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.atlassian.jira:jira-rest-java-client-api:jar:2.0.0-m25 is missing, no dependency information available
2014-11-18 16:45:31,704 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.atlassian.jira:jira-rest-java-client-core:jar:2.0.0-m25 is missing, no dependency information available
2014-11-18 16:45:31,733 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-11-18 16:45:31,734 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/ppeng/Desktop/eclipse_ws/discussion/peter/src/main/resources
2014-11-18 16:45:31,735 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-11-18 16:45:31,735 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/ppeng/Desktop/eclipse_ws/discussion/peter/src/test/resources
2014-11-18 16:46:09,019 [Worker-14] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.atlassian.jira:jira-rest-java-client-api:jar:2.0.0-m25 is missing, no dependency information available
2014-11-18 16:46:09,020 [Worker-14] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.atlassian.jira:jira-rest-java-client-core:jar:2.0.0-m25 is missing, no dependency information available
2014-11-18 16:46:09,183 [Worker-13] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: jira-test:peter:0.0.1-SNAPSHOT @ /Users/ppeng/Desktop/eclipse_ws/discussion/peter/pom.xml.
